rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
187,Detroit Mercy,Horz,17-15,108.7653189023616,167,110.61866912206185,215,0.4515752570607019,187,17.0,15.0,12.0,8.0,12-8,0.4247831782134918,0.4742593991896411,0.3994668563010132,0.4247831782134918,0.4742593991896411,0.3994668563010132,0.8783530604639714,0.7844699025589851,109.5306943312784,111.35061069112565,109.5306943312784,111.35061069112565,109.89039314776024,111.83358906716096,96.10069278211695,105.48129826169558,0.2551982915080896,1.0,0.0007644056779091413,1584.0,1568.0,1391.1375,1.1386365474297113,1.1271351681627444,0.0,0.6,-9.775058503478945,202,167,68.81112050513691
188,Portland,WCC,15-19,106.23774308964141,220,108.05146815096832,158,0.4514844671698677,188,15.0,19.0,6.0,12.0,6-12,0.5553539864787364,0.4463547997262344,0.642655251434452,0.5553539864787364,0.4463547997262344,0.642655251434452,0.8060969787499006,0.8686370891210479,111.32735022389852,106.69951115252975,111.32735022389852,106.69951115252975,107.77670108668272,108.71459908234421,115.20002057583015,110.0782128748352,0.6278504139912259,6.0,0.022191113053892653,1252.0,1386.0,1222.8875,1.023806359947256,1.1333830789831443,0.0,0.3333333333333333,-10.487692473934286,217,122,68.49990044848998
189,Campbell,CAA,16-18,110.37076078915109,141,112.25830049429055,249,0.4514019041762179,189,16.0,18.0,8.0,10.0,8-10,0.4705961694228954,0.5252013162012398,0.42859248973254627,0.4705961694228954,0.5252013162012398,0.42859248973254627,0.8393409654654038,0.7433107123815148,108.83668983729302,108.19836579387534,108.83668983729302,108.19836579387534,111.95687335289884,112.52731315401631,102.13865742044419,109.32234719179361,0.3139644075021942,4.0,-0.01870782430667478,1395.0,1375.0,1238.9624999999999,1.125942068464542,1.109799529848563,0.0,0.4444444444444444,-10.962487262776143,224,225,69.84316241157167
190,Charleston,CAA,21-11,106.67095430039996,211,108.67243982485206,170,0.44675832826852824,190,21.0,11.0,14.0,4.0,14-4,0.42581571787847045,0.43728704356598563,0.4146172866547662,0.42581571787847045,0.43728704356598563,0.4146172866547662,0.8937269563237149,0.8744620819860711,108.12992378090304,111.03079120945468,108.12992378090304,111.03079120945468,107.34454790983514,105.94265470885858,120.82590958640732,108.27062279854067,0.7793262145771226,1.0,0.12260271700645176,1377.0,1299.0,1251.2250000000001,1.100521488940838,1.0381825810705507,0.0,0.7777777777777778,-6.275632961607172,126,4,67.72027990490194
191,Youngstown St.,Horz,15-17,106.29764783422908,218,108.29555122721462,165,0.4466685049622659,191,15.0,17.0,8.0,12.0,8-12,0.38444159595937155,0.33669192303860607,0.3999470536284865,0.38444159595937155,0.33669192303860607,0.3999470536284865,0.9012134740376023,0.8826468704211244,109.27534162467175,112.75694279427364,109.27534162467175,112.75694279427364,107.05337267505647,110.03963325459927,138.85886288418334,110.19463011090096,0.9345582526499658,1.0,-0.09825476058414939,1531.0,1515.0,1372.5375000000001,1.1154522189739806,1.103794978279282,0.0,0.4,-12.603989064274582,253,356,67.25352044098015
192,Louisiana Tech,CUSA,20-14,103.17287473216388,278,105.14346323857266,99,0.44581927129053883,192,20.0,14.0,11.0,9.0,11-9,0.40837879143345934,0.2714094746785916,0.4705504587392329,0.40837879143345934,0.2714094746785916,0.4705504587392329,0.902464670222233,0.9246421425644727,108.08050677137024,110.44539408467699,108.08050677137024,110.44539408467699,103.06183799629767,106.19341806206357,0.0,0.0,0.0,0.0,0.04200484907211044,1380.0,1394.0,1323.5000000000002,1.0426898375519453,1.0532678503966753,0.0,0.55,-9.322795473782602,188,82,63.93604721908413
193,Cal St. Fullerton,BW,18-16,107.5394261097803,190,109.62128968981912,194,0.4450968234037289,193,18.0,16.0,12.0,8.0,12-8,0.49624142983255437,0.5235716316438913,0.47227482361479123,0.49624142983255437,0.5235716316438913,0.47227482361479123,0.8562167904692919,0.8048160444561661,108.90165724289443,107.75870603533038,108.90165724289443,107.75870603533038,108.2714131913015,109.86947944336569,91.78139710596145,122.17409906189619,0.0359355693493524,1.0,0.07347126929565101,1599.0,1573.0,1480.1624999999997,1.0802867928352464,1.0627211539273562,0.0,0.6,-9.357345235897535,189,34,72.87338805675783
194,New Mexico St.,CUSA,16-16,108.0759729704721,180,110.2195024162313,211,0.4437754623126489,194,16.0,16.0,8.0,12.0,8-12,0.4331758225616035,0.35145342204130475,0.46253280095528504,0.4331758225616035,0.35145342204130475,0.46253280095528504,0.8996106947426437,0.909701174816244,108.25294140769884,109.10426763529524,108.25294140769884,109.10426763529524,109.6381312988245,112.55960195381878,0.0,0.0,0.0,0.0,-0.022011633131455932,1508.0,1528.0,1368.675,1.101795532175279,1.1164082050158,0.0,0.4,-11.43583419292144,231,233,66.60364456732644
195,Furman,SC,22-12,106.83735982332504,207,108.96532020547932,178,0.44354108448202506,195,22.0,12.0,10.0,8.0,10-8,0.3173374287914601,0.36353268523017856,0.2796452305487888,0.3173374287914601,0.36353268523017856,0.2796452305487888,0.9328351797102628,0.908213789336555,107.2230531380691,114.44833969472755,107.2230531380691,114.44833969472755,104.41802665313138,107.66376914973218,0.0,0.0,0.0,0.0,0.0061234234805676024,1335.0,1265.0,1199.7875000000001,1.1126970401008511,1.0543533750768364,0.0,0.5555555555555556,-8.74736630997698,173,157,65.84074139981736
196,East Tennessee St.,SC,23-11,107.7917244582056,185,109.98010883848787,204,0.44247231191260805,196,23.0,11.0,13.0,5.0,13-5,0.31232006888784697,0.35801985551640253,0.2797614674117939,0.31232006888784697,0.35801985551640253,0.2797614674117939,0.922863480485134,0.8812333999301103,106.38439284678205,114.35755997543625,106.38439284678205,114.35755997543625,107.75611234169952,108.63355206201,109.19273824663476,109.21076794175329,0.4995253248547547,1.0,0.029930051605987718,1404.0,1259.0,1206.025,1.1641549719118591,1.0439252917642667,0.0,0.7222222222222222,-7.4384202853432795,145,104,66.00856064671699
197,South Alabama,SB,21-11,107.05215463956787,200,109.23259985725286,189,0.442288550434456,197,21.0,11.0,11.0,7.0,11-7,0.3480983969404714,0.32203250825617935,0.36662363100261114,0.3480983969404714,0.32203250825617935,0.36662363100261114,0.9243009297709559,0.9244113375610976,105.59170738459257,111.72372184248367,105.59170738459257,111.72372184248367,105.27729885579701,108.21816960511592,0.0,0.0,0.0,0.0,0.05672625572905787,1323.0,1272.0,1213.225,1.0904819798471017,1.0484452595355356,0.0,0.6111111111111112,-7.516322763624062,146,57,64.62157812305458
198,Missouri St.,CUSA,16-18,109.28842022799452,160,111.63385411320463,232,0.43925405528230715,198,16.0,18.0,8.0,12.0,8-12,0.43124325866671515,0.3460793095247985,0.46591804361040434,0.43124325866671515,0.3460793095247985,0.46591804361040434,0.8940069158546055,0.898959127164359,108.08345141145193,109.09559680968894,108.08345141145193,109.09559680968894,110.53798529231752,110.6895817210794,0.0,0.0,0.0,0.0,-0.05420637442704157,1514.0,1499.0,1366.4250000000002,1.1080008050203998,1.0970232541120075,0.0,0.4,-12.964007175647263,261,308,65.26667205063595
199,Queens,ASun,21-13,114.57683738116066,85,117.0359498655703,316,0.43924959921735646,199,21.0,13.0,13.0,5.0,13-5,0.3827016410809945,0.5205735940071478,0.2754811745647636,0.3827016410809945,0.5205735940071478,0.2754811745647636,0.8588013065523247,0.718235864452896,108.66956578568775,113.23393701196144,108.66956578568775,113.23393701196144,114.17343230280441,116.04586915852974,110.05458922373046,122.83296387013482,0.2204127947352813,4.0,0.04924502320521795,1554.0,1424.0,1264.5625,1.228883507141798,1.1260811545494984,0.0,0.7222222222222222,-6.981131481741307,136,67,69.4991796561761
200,New Orleans,Slnd,15-18,108.64384097175058,170,111.10574605749346,223,0.4359328559285852,200,15.0,18.0,12.0,10.0,12-10,0.485545799868067,0.7302289976732923,0.3987472049714361,0.485545799868067,0.7302289976732923,0.3987472049714361,0.8235139262932704,0.607868073027554,107.95337788192836,107.66522638039051,107.95337788192836,107.66522638039051,110.27082999620403,112.84524585596124,105.46778816486187,99.4992277472747,0.6614898421855082,3.0,0.002326380891718327,1694.0,1676.0,1536.1375000000003,1.1027658656858514,1.0910481646336996,0.0,0.5454545454545454,-10.590231184327417,218,161,69.75691984998102
201,Tulane,Amer,18-15,107.38857390745324,195,109.97856531118504,203,0.43190953360966655,201,18.0,15.0,8.0,10.0,8-10,0.5006839301228605,0.40613927918305787,0.5653189148626442,0.5006839301228605,0.40613927918305787,0.5653189148626442,0.870384228337779,0.9033640694965002,108.23046012889903,107.38532953109812,108.23046012889903,107.38532953109812,106.37100679762747,108.3746725310916,110.10037816612139,113.69192254840269,0.40874676664549603,2.0,0.08689607141741817,1294.0,1372.0,1246.675,1.0379609761966833,1.100527402891692,0.0,0.4444444444444444,-9.119381249879627,182,18,66.84920825438527
202,Drexel,CAA,17-16,102.55227048752593,287,105.0501444206394,97,0.43125084881305975,202,17.0,16.0,10.0,8.0,10-8,0.38738938502308856,0.32890916048718555,0.4324953969652035,0.38738938502308856,0.32890916048718555,0.4324953969652035,0.9106012519213104,0.9236254331872475,105.86836511995243,110.43264454390942,105.86836511995243,110.43264454390942,101.38519958759379,101.84844282536545,0.0,0.0,0.0,0.0,-0.043429937549233966,1174.0,1169.0,1150.8,1.0201598887730274,1.0158150851581509,0.0,0.5555555555555556,-11.830636236245518,240,281,64.19034380561676
203,Weber St.,BSky,16-16,111.01798897976408,128,113.76325837191374,278,0.4302295623547102,203,16.0,16.0,10.0,8.0,10-8,0.43669666218500586,0.4082509320297084,0.45224553887653546,0.43669666218500586,0.4082509320297084,0.45224553887653546,0.8768119907045325,0.8482314439375453,108.16498350420257,109.95695956281065,108.16498350420257,109.95695956281065,111.98777768820914,114.39759011526647,112.56344368564906,101.10872050568044,0.7745505957223222,1.0,-0.011582237955982344,1433.0,1428.0,1259.4125000000001,1.1378321241054856,1.1338620189969528,0.0,0.5555555555555556,-10.654558956266643,220,211,68.53380125137323
204,Jacksonville St.,CUSA,15-17,105.26994215695728,239,107.91958014455298,155,0.42901488745364685,204,15.0,17.0,10.0,10.0,10-10,0.4004823321548329,0.2677297938314153,0.47133157171716444,0.4004823321548329,0.2677297938314153,0.47133157171716444,0.9094874267267741,0.9415855685173683,107.66683446229707,110.22958002398109,107.66683446229707,110.22958002398109,107.7976656326304,107.28561242911064,0.0,0.0,0.0,0.0,-0.07447342293092507,1441.0,1424.0,1333.6750000000002,1.080473128760755,1.0677263951112526,0.0,0.5,-12.871527468748548,259,340,65.09504968697053
205,Indiana St.,MVC,11-21,105.88921935890272,231,108.72096283900657,172,0.4247024558485252,205,11.0,21.0,4.0,16.0,4-16,0.4828621643651173,0.32413167311689856,0.568828041971266,0.4828621643651173,0.32413167311689856,0.568828041971266,0.8504322003080214,0.8675433438709732,108.22568793890011,107.19209949419398,108.22568793890011,107.19209949419398,107.43779447848594,110.52001013648207,105.95117741125546,104.53777572400881,0.5385344001654465,1.0,-0.11555050967639174,1463.0,1561.0,1401.5500000000002,1.0438443152224322,1.1137669009311117,0.0,0.2,-14.701026127464257,291,361,68.21186457814602
206,Howard,MEAC,23-10,103.40441767386446,275,106.20392845474622,123,0.4237972934769067,206,23.0,10.0,11.0,3.0,11-3,0.2181378576342633,0.34522665486133997,0.08277718609015351,0.2181378576342633,0.34522665486133997,0.08277718609015351,0.9242098255153554,0.8634836107041547,101.16617490479311,114.26290525969097,101.16617490479311,114.26290525969097,104.12052336480012,105.23369644056025,101.39035912643796,111.2162423618246,0.25659692886488084,2.0,-0.04481814478362933,1131.0,886.0,983.2875,1.1502231036192365,0.9010589476628148,0.0,0.7857142857142857,-6.867769136036257,135,287,69.0435588350955
207,Columbia,Ivy,16-12,107.84780228026463,183,110.81133667043204,220,0.42268933942369674,207,16.0,12.0,5.0,9.0,5-9,0.38936071777882614,0.33653909449409786,0.4421823410635544,0.38936071777882614,0.33653909449409786,0.4421823410635544,0.8858297886230381,0.875733886080096,107.82305363882868,110.86919462247758,107.82305363882868,110.86919462247758,106.56133303815338,114.646318991583,109.36627963441863,115.90291479247986,0.33903931227548056,1.0,0.022575021147821395,1008.0,1067.0,936.4625000000001,1.0763912062682701,1.1393942629843692,0.0,0.35714285714285715,-7.786496253154758,151,118,66.80652387439417
208,Marist,MAAC,19-12,99.50516909214915,330,102.38115265972542,64,0.418807648424932,208,19.0,12.0,12.0,8.0,12-8,0.30134020790002175,0.312070981776202,0.2826244561414233,0.30134020790002175,0.312070981776202,0.2826244561414233,0.9389081718945171,0.9223634119905317,103.67553945866112,112.45488840359263,103.67553945866112,112.45488840359263,98.25316834150154,102.23221582469638,0.0,0.0,0.0,0.0,-0.022063245815250765,1360.0,1275.0,1324.9,1.0264925654766397,0.9623367801343496,0.0,0.6,-9.272412790320397,185,234,66.22044300806142
209,Mercer,SC,19-13,110.70384319872261,135,113.97935236765935,286,0.4169453666669396,209,19.0,13.0,11.0,7.0,11-7,0.34019742280246673,0.41682065422558245,0.28253899254912757,0.34019742280246673,0.41682065422558245,0.28253899254912757,0.8912744074928186,0.8093671432729462,107.83077256307405,113.3540718005056,107.83077256307405,113.3540718005056,111.94675568754602,115.65260365132703,103.13823480716114,98.76147265372357,0.6221466968582873,3.0,-0.0017607557793429818,1485.0,1384.0,1235.3000000000002,1.2021371326803203,1.1203756172589652,0.0,0.6111111111111112,-8.515744345147864,168,176,68.9428214397943
210,James Madison,SB,18-15,108.9893910841385,162,112.3302629201408,251,0.4140575159543376,210,18.0,15.0,9.0,9.0,9-9,0.3833640037290121,0.4022653660951263,0.3770541157740891,0.3833640037290121,0.4022653660951263,0.3770541157740891,0.8963986758910277,0.8522734684915914,106.3093347948522,110.91849450479789,106.3093347948522,110.91849450479789,106.89662328206597,110.8229580606586,117.89746260112075,121.65021575438965,0.41087547118466566,1.0,0.0018169503856839686,1320.0,1289.0,1205.1750000000002,1.0952766195780694,1.0695542141182814,0.0,0.5,-10.391067796513187,214,163,65.96195963467329
211,Rice,Amer,13-18,108.94419913425092,163,112.52984623312071,256,0.4079610550244106,211,13.0,18.0,7.0,11.0,7-11,0.468634130884366,0.397231865074157,0.5202024339695167,0.468634130884366,0.397231865074157,0.5202024339695167,0.8616419290566062,0.8693996758843116,108.7198223066043,108.41908716074792,108.7198223066043,108.41908716074792,110.32353313270704,113.4360911802795,114.92064155134007,114.49990247648141,0.5105434924235608,1.0,-0.04711714645248055,1301.0,1372.0,1196.1124999999997,1.0876903301319902,1.147049295112291,0.0,0.3888888888888889,-12.291796246475135,246,292,65.61841456570615
212,Marshall,SB,19-13,111.87340756196751,116,115.66770812679675,303,0.40526714435570454,212,19.0,13.0,11.0,7.0,11-7,0.40043462382795925,0.4445756559162668,0.37116242771474867,0.40043462382795925,0.4445756559162668,0.37116242771474867,0.897003729087921,0.8573314781352098,107.38927735377155,110.8704328371953,107.38927735377155,110.8704328371953,113.85917735217805,117.03828142210831,116.00844895170815,122.9227723841462,0.3394440779298431,1.0,0.06960794127047132,1468.0,1422.0,1259.1374999999998,1.1658774359432549,1.1293444917651965,0.0,0.6111111111111112,-8.534425767725825,169,42,69.40114672283865
213,San Diego,WCC,12-21,108.44595084930492,175,112.16300549539852,246,0.4043035728118301,213,12.0,21.0,5.0,13.0,5-13,0.5271129234191501,0.39705194943939076,0.6130033383152212,0.5271129234191501,0.39705194943939076,0.6130033383152212,0.8241690248651659,0.8867483904932765,109.62733161308343,106.49692471607635,109.62733161308343,106.49692471607635,109.45192378163874,111.39740603370323,104.89756858807225,111.29343908087417,0.33611877188996847,5.0,-0.04561668255342721,1341.0,1459.0,1270.9875000000002,1.0550851208214085,1.1479263171352982,0.0,0.2777777777777778,-13.422909482886615,271,288,68.13454714682439
214,San Jose St.,MWC,9-24,112.65063050535755,107,116.52922642118166,311,0.4038894933422678,214,9.0,24.0,3.0,17.0,3-17,0.6319901752462533,0.507561643582279,0.6818470715849076,0.6319901752462533,0.507561643582279,0.6818470715849076,0.763880306237231,0.8189498763207638,112.66933477442907,105.65960337452509,112.66933477442907,105.65960337452509,111.8555109156249,118.29439294490129,111.42895133369943,113.97082080664347,0.43551472412922126,5.0,-0.044496183324624905,1382.0,1612.0,1305.4875,1.0586083742663182,1.2347877708518848,0.0,0.15,-13.964105222681509,282,284,65.01402353956836
215,Drake,MVC,14-20,109.46287929333602,155,113.27009609477244,269,0.4029516212342088,215,14.0,20.0,6.0,14.0,6-14,0.5058406190533212,0.3441618259826473,0.5709594232563999,0.5058406190533212,0.3441618259826473,0.5709594232563999,0.864353564725648,0.9263379950061946,108.46050582711739,107.41406250010536,108.46050582711739,107.41406250010536,107.59918319671138,113.97920298442398,0.0,0.0,0.0,0.0,-0.01688864342311497,1444.0,1577.0,1378.1625,1.047771942713577,1.1442772532266696,0.0,0.3,-13.632369669611425,274,223,67.07721071178509
216,La Salle,A10,9-23,105.9230781131443,230,109.62275634768905,195,0.40255847171860015,216,9.0,23.0,5.0,13.0,5-13,0.5846130888977323,0.5260061960644613,0.630547428742633,0.5846130888977323,0.5260061960644613,0.630547428742633,0.8058691270673096,0.802042033221738,110.52029190739383,105.71668283440268,110.52029190739383,105.71668283440268,107.19575182603074,108.69693884296659,95.63004955034732,105.20673637654998,0.2501968474372615,3.0,-0.059196618803741885,1206.0,1341.0,1191.5625,1.0121164437450827,1.1254130605822188,0.0,0.2777777777777778,-14.861343370466496,295,320,65.74607792589865
217,Cal Poly,BW,14-19,109.39491273724258,157,113.28861610811384,271,0.40078281274803207,217,14.0,19.0,10.0,10.0,10-10,0.4929562105829113,0.5106256237897494,0.47661562404432073,0.4929562105829113,0.5106256237897494,0.47661562404432073,0.8526524532331062,0.7994379236166829,107.98996468151142,106.87896361183347,107.98996468151142,106.87896361183347,110.5431700188285,115.36085148027178,125.49571800074071,114.42231251158758,0.7431334024318073,1.0,-0.0012467887956451595,1661.0,1689.0,1509.1125000000002,1.1006469033952073,1.1192008548070471,0.0,0.5,-12.456833466795235,249,174,74.09900182874101
218,Tennessee St.,OVC,23-9,107.74897333739077,186,111.90374337666876,239,0.39290892733623,218,23.0,9.0,15.0,5.0,15-5,0.2707766615909723,0.3953095682181817,0.20879794241836214,0.2707766615909723,0.3953095682181817,0.20879794241836214,0.9207934800977228,0.8225171821846787,102.64909500955989,111.80914615509504,102.64909500955989,111.80914615509504,109.13727431683317,115.68097671951394,86.1820728159931,100.51070380694173,0.1457011462608321,1.0,0.07583958436915839,1621.0,1474.0,1411.7375000000002,1.1482304606911695,1.0441034540769796,0.0,0.75,-5.663048761076508,113,30,70.1356282214426
219,Buffalo,MAC,17-15,111.20379359503724,125,115.7072877194378,305,0.38780696990786545,219,17.0,15.0,7.0,11.0,7-11,0.39769032471407917,0.30328766737183666,0.4450507495358449,0.39769032471407917,0.30328766737183666,0.4450507495358449,0.8972538190917986,0.9310603553407557,107.01548117634394,110.52393648195547,107.01548117634394,110.52393648195547,112.82859883700402,116.4748998589564,0.0,0.0,0.0,0.0,0.014180208365022873,1414.0,1436.0,1241.8999999999999,1.138577985345036,1.1562927771962317,0.0,0.3888888888888889,-10.442220072066714,215,139,66.4520190414679
220,Quinnipiac,MAAC,19-13,103.66917383508502,268,107.9000050506251,154,0.38698552117734747,220,19.0,13.0,12.0,8.0,12-8,0.3425050138388607,0.4588702814739749,0.27468898496098937,0.3425050138388607,0.4588702814739749,0.27468898496098937,0.8961561784473048,0.7994193450390583,104.06947170718134,110.78932981487402,104.06947170718134,110.78932981487402,102.4355004773608,107.7157572416822,117.07253887838604,114.14341211946996,0.5723358686066105,2.0,0.021253744822610665,1473.0,1397.0,1382.3999999999999,1.0655381944444446,1.0105613425925928,0.0,0.6,-8.630122359667215,172,125,70.09057274779137
221,Southern Miss,SB,19-16,104.50492211263044,253,108.7867098056182,173,0.386563043538649,221,19.0,16.0,9.0,9.0,9-9,0.3968530080864441,0.4212773501454985,0.368681239154937,0.3968530080864441,0.4212773501454985,0.368681239154937,0.8947054495390312,0.8448882321128217,106.91703929380853,110.19458481820743,106.91703929380853,110.19458481820743,100.43618291494862,107.53896809175941,102.57232761801207,99.53017387319215,0.5857041135082244,1.0,0.03621452880032672,1318.0,1326.0,1275.8249999999998,1.0330570415221525,1.0393274939744872,0.0,0.5,-10.969884168468226,226,93,69.09065616002188
222,South Dakota St.,Sum,14-18,107.42402183023798,194,111.83414878892003,238,0.38634999560731825,222,14.0,18.0,7.0,9.0,7-9,0.40487250146142983,0.4424946342957098,0.35423398046624827,0.40487250146142983,0.4424946342957098,0.35423398046624827,0.874485247370998,0.8283016289129616,107.8796226284541,110.02232707578527,107.8796226284541,110.02232707578527,107.79660460866211,113.70056048131954,112.1094392760872,106.36898690726971,0.6466753195261223,1.0,-0.0732973967054692,1225.0,1186.0,1078.8625000000002,1.135455166900323,1.0993059819949251,0.0,0.4375,-12.743040797652954,256,339,67.01417176831495
223,Western Carolina,SC,15-16,109.32343910743464,159,113.99587580033628,287,0.38194715897706927,223,15.0,16.0,10.0,8.0,10-8,0.3722480788359995,0.5023573648544688,0.2863523195651274,0.3722480788359995,0.5023573648544688,0.2863523195651274,0.8636040118551818,0.7167114016029249,108.3581811196951,112.42644666651549,108.3581811196951,112.42644666651549,111.90948184957693,115.49057212295186,101.33617241872135,114.2199419360769,0.20159609253422606,4.0,-0.05573662776088539,1438.0,1360.0,1209.3875,1.1890316379158872,1.1245361805045941,0.0,0.5555555555555556,-10.729859057639011,222,312,67.89601982126857
224,Bethune Cookman,SWAC,17-15,104.0625539082608,262,108.51017035805921,169,0.381946465371889,224,17.0,15.0,14.0,4.0,14-4,0.38070186734951633,0.6331175928173209,0.20545032693046653,0.38070186734951633,0.6331175928173209,0.20545032693046653,0.8320917133802399,0.6341357821623418,106.25179766203941,110.15126503370591,106.25179766203941,110.15126503370591,104.2144124691302,106.75834103543939,100.26400263179352,113.83202364544982,0.18853658326081815,6.0,-0.005821747339493477,1420.0,1278.0,1302.975,1.089813695581266,0.9808323260231394,0.0,0.7777777777777778,-8.474899463836122,167,188,68.98620507174816
225,Tarleton St.,WAC,14-18,103.29580574340103,277,107.75770181922155,151,0.3807615777625871,225,14.0,18.0,5.0,13.0,5-13,0.44336082315967357,0.38788804056722104,0.49085406204321,0.44336082315967357,0.38788804056722104,0.49085406204321,0.8539071337482864,0.8180480178951715,107.35042937795937,106.80056052632895,107.35042937795937,106.80056052632895,102.68447113292316,108.08030837224844,108.88961090476936,108.86378782443933,0.500681884284735,3.0,-0.03912168799830379,1259.0,1344.0,1261.175,0.9982754177651794,1.0656728844133447,0.0,0.2777777777777778,-11.885652884687824,242,267,69.50892546831103
226,Ohio,MAC,15-17,108.21616690673508,178,113.11145648840781,265,0.3754764321460669,226,15.0,17.0,9.0,9.0,9-9,0.44138752877806425,0.44117174868762316,0.43745620623327014,0.44138752877806425,0.44117174868762316,0.43745620623327014,0.8711708975347807,0.835051024813664,108.57329781046522,109.51080440191994,108.57329781046522,109.51080440191994,107.61040939332517,112.39725278656636,111.79123346586002,115.9871167832814,0.3956248396653779,2.0,0.00020892007458578332,1401.0,1424.0,1276.375,1.097639800215454,1.1156595828028597,0.0,0.5,-11.571608267824148,234,170,68.86939714783625
227,Stony Brook,CAA,17-15,105.19235526062096,241,110.15527696129715,210,0.3704809645664593,227,17.0,15.0,9.0,9.0,9-9,0.39715417253705837,0.35416035780199207,0.4251914981153726,0.39715417253705837,0.35416035780199207,0.4251914981153726,0.9043817838086645,0.9050460609369669,106.13563089505115,109.63020648514598,106.13563089505115,109.63020648514598,105.16797848823438,109.71214616169536,0.0,0.0,0.0,0.0,0.030695914864151574,1277.0,1302.0,1203.9499999999998,1.060675277212509,1.0814402591469747,0.0,0.5,-10.69027285895803,221,102,66.16641374530107
228,Texas St.,SB,19-13,104.36486639107949,256,109.56413044409241,193,0.36375689184635457,228,19.0,13.0,11.0,7.0,11-7,0.3390514096425449,0.2776211717723821,0.38077815733595327,0.3390514096425449,0.2776211717723821,0.38077815733595327,0.9301422242778106,0.9408416412059034,105.24335923519253,111.55854071782817,105.24335923519253,111.55854071782817,104.5753484692885,110.86225837743503,0.0,0.0,0.0,0.0,0.03952284300405695,1316.0,1326.0,1226.1749999999997,1.0732562643994539,1.0814117071380516,0.0,0.6111111111111112,-9.770326211056773,201,85,66.14406844423189
229,Georgia Southern,SB,21-16,109.91720216377891,146,115.84138121708409,307,0.35350073680859007,229,21.0,16.0,8.0,10.0,8-10,0.3537639744415204,0.3050941276568275,0.3616523025707473,0.3537639744415204,0.3050941276568275,0.3616523025707473,0.923882963560806,0.9148112021106343,105.67103211046599,111.08838014315322,105.67103211046599,111.08838014315322,107.67411791602609,116.04058970481987,95.157839123573,103.68231495537584,0.2715767055322177,1.0,0.04794502926456612,1419.0,1453.0,1290.3500000000001,1.0997016313403338,1.1260510714147323,0.0,0.4444444444444444,-12.003169416917432,243,71,70.09836944869227
230,Coastal Carolina,SB,19-13,101.77158252493686,297,107.45372067108303,147,0.3486934289610403,230,19.0,13.0,11.0,7.0,11-7,0.3763134333601732,0.4068621331444924,0.3555178555516326,0.3763134333601732,0.4068621331444924,0.3555178555516326,0.9095913927170641,0.8741189361051868,106.50789873212788,111.46316457729966,106.50789873212788,111.46316457729966,102.73243328086345,107.36794139014195,98.12875726902607,120.84274671699038,0.08359990770974965,1.0,0.10504925664866893,1286.0,1287.0,1223.7,1.0509111710386532,1.0517283647952929,0.0,0.6111111111111112,-8.955516850397528,177,10,67.08124640614186
231,Denver,Sum,15-17,114.89986911231088,81,121.33179390491246,353,0.3483317633841301,231,15.0,17.0,8.0,8.0,8-8,0.4236879603142567,0.501742918855639,0.3589034184482605,0.4236879603142567,0.501742918855639,0.3589034184482605,0.8527877804937983,0.7748513615496574,108.94499648785197,110.1130798150014,108.94499648785197,110.1130798150014,116.31547429822832,120.7734852623899,111.15943344597659,112.13826159402998,0.4748159732550007,2.0,0.0021176047727557434,1321.0,1288.0,1101.05,1.1997638617683122,1.1697924708233052,0.0,0.5,-10.921964832902509,223,162,68.04562955514186
232,Samford,SC,18-14,107.70175249006712,188,113.86140574689045,281,0.3453402871199619,232,18.0,14.0,11.0,7.0,11-7,0.3466248282688995,0.4170888785652969,0.2903498888318927,0.3466248282688995,0.4170888785652969,0.2903498888318927,0.9014139818026552,0.838762160104613,107.53274898882782,113.63522560268527,107.53274898882782,113.63522560268527,108.7453943816019,113.8315047340249,102.51652779518972,97.1864085905388,0.6488575774243771,2.0,0.029702148592636535,1440.0,1337.0,1226.2875000000001,1.1742760160239747,1.0902826621000377,0.0,0.6111111111111112,-9.8060414411318,203,105,67.32869064485362
233,Lipscomb,ASun,19-13,105.00584316999246,246,111.02853047417447,222,0.34493718134697965,233,19.0,13.0,12.0,6.0,12-6,0.36229156525470774,0.4617007738452574,0.2919281630769426,0.36229156525470774,0.4617007738452574,0.2919281630769426,0.8684328519945772,0.7551131414471952,109.16529424838285,113.26838738951285,109.16529424838285,113.26838738951285,106.17846527920098,112.51942784318766,104.74054191605225,107.95844185503238,0.41386966701721295,3.0,0.07803001602163195,1434.0,1362.0,1247.2,1.1497754971135343,1.09204618345093,0.0,0.6666666666666666,-7.7956404005838875,153,28,69.44752729027338
