stop_id,route_id,driver_id,vehicle_id,hub,delivery_zone,delivery_note,customer_type,priority_level,signature_required,weather,stop_datetime_raw,scheduled_window_start_raw,scheduled_window_min,actual_delivery_time_raw,actual_arrival_min,packages_count,package_weight_lb_raw,package_weight_lb,distance_from_prev_mi,service_time_min,fuel_cost_usd,tip_usd,customer_claim_usd,cargo_temp_f,gps_accuracy_m,device_battery_pct,delivery_status,failure_reason,customer_satisfaction,internal_comment,hub_clean,delivery_zone_clean,customer_type_clean,priority_level_clean,delivery_status_clean,stop_datetime,scheduled_window_start,stop_dayofweek,stop_is_weekend,lateness_min,stop_id_binned,route_id_binned,driver_id_binned,vehicle_id_binned,hub_binned,delivery_zone_binned,delivery_note_binned,customer_type_binned,priority_level_binned,weather_binned,stop_datetime_raw_binned,scheduled_window_start_raw_binned,actual_delivery_time_raw_binned,delivery_status_binned,failure_reason_binned,internal_comment_binned,hub_clean_binned,delivery_zone_clean_binned,customer_type_clean_binned,priority_level_clean_binned,delivery_status_clean_binned,signature_required_skewfix,scheduled_window_min_skewfix,actual_arrival_min_skewfix,packages_count_skewfix,package_weight_lb_raw_skewfix,package_weight_lb_skewfix,distance_from_prev_mi_skewfix,service_time_min_skewfix,fuel_cost_usd_skewfix,tip_usd_skewfix,customer_claim_usd_skewfix,cargo_temp_f_skewfix,gps_accuracy_m_skewfix,device_battery_pct_skewfix,customer_satisfaction_skewfix,stop_dayofweek_skewfix,stop_is_weekend_skewfix,lateness_min_skewfix
S-00390,R-148,D-057,V-028,Dnvr-East,Suburban,package_room_3F,residential,Standard,0,clear,2025-10-26 07:40 MDT,2025-10-26 07:40 MDT,127.0,07/32/2025 10:10 PM,41.0,1.0,3.61,3.61,6.595,18.41,1.39,2.0,0.0,42.39,25.3,50.1,delivered,customer_not_home,89.15,check,denver-east,suburban,residential,standard,delivered,2025-10-26 07:40:00,2025-10-26 07:40:00,6.0,1.0,0.0,Other,Other,Other,Other,Other,Suburban,Other,residential,Other,clear,Other,Other,Other,delivered,customer_not_home,check,denver-east,suburban,residential,standard,delivered,0.0,8191.5,31.001960807229775,0.6053542918620024,1.2258290417645523,1.2258290417645523,4.4771288840848875,1.96412011022354,1.0424128048049404,0.4444444444444444,0.0,24.266536984325946,1.6213587771686235,50.1,4063.0112500000005,5.291331975501458,1.0,0.0
S-00391,R-117,D-021,V-039,Fort-Collins,Campus,leave_at_door,residential,expedited,0,clear,2025-10-07 19:15 MDT,2025-10-07 19:15 MDT,62.0,2025-11-26 19:01:00,721.0,2.0,8.21,8.21,2.186,3.33,1.18,0.0,0.0,36.29,6.6,70.4,delivered,customer_not_home,93.01,check,fort-collins,campus,residential,expedited,delivered,2025-10-07 19:15:00,2025-10-07 19:15:00,1.0,0.0,659.0,Other,Other,Other,Other,Fort-Collins,Campus,leave_at_door,residential,expedited,clear,Other,Other,Other,delivered,customer_not_home,check,fort-collins,campus,residential,expedited,delivered,0.0,1984.0,414.2644762239937,0.8890149625568643,1.620950536090756,1.620950536090756,1.786376920587914,1.185837270029351,0.914464534372094,-0.0,0.0,21.353928230135388,1.2745237498899882,70.4,4418.44005,0.962295536748461,0.0,382.0196589809521
S-00392,R-115,D-002,V-006,Denver-West,Rural,mailroom,residential,standard,1,snow,2025/11/28 14:50:00 MDT,2025/11/28 14:50:00 MDT,110.0,2025-11-27 15:04:00,484.0,2.0,9.33,9.33,9.641375,27.52,3.44,0.0,0.0,45.165,3.9,54.6,failed,security_access,60.13,check,denver-west,rural,residential,standard,failed,2025-11-28 14:50:00,2025-11-28 14:50:00,4.0,0.0,374.0,Other,Other,Other,Other,Denver-West,Rural,mailroom,residential,standard,snow,Other,Other,Other,failed,security_access,check,denver-west,rural,residential,standard,failed,1.0,6160.0,289.2410449440994,0.8890149625568643,1.6789023725118704,1.6789023725118704,6.519421672746649,2.1134062055182024,2.221878212513562,-0.0,0.0,25.563918468834125,1.0964920970947487,54.6,1867.93845,3.618555125115471,0.0,229.23751776897933
S-00393,R-138,D-044,V-037,Denver-West,Suburban,mailroom,business,standard,0,clear,13-Feb-2025 15:10 ,13-Feb-2025 15:10 ,128.0,2025-11-28 15:09:00,489.0,6.0,6.1,6.1,1.401,14.17,0.62,0.0,0.0,46.8,11.9,44.4,delivered,customer_not_home,92.52,check,denver-west,suburban,business,standard,delivered,2025-02-13 15:10:00,2025-02-13 15:10:00,3.0,0.0,361.0,Other,Other,Other,Other,Denver-West,Suburban,mailroom,business,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-west,suburban,business,standard,delivered,0.0,8320.0,291.93365058771485,1.352108625101415,1.4819291501629175,1.4819291501629175,1.2088314267180003,1.8590428197684783,0.5321174128098967,-0.0,0.0,26.32098806795829,1.4431539536102955,44.4,4372.495199999999,2.7580025035383304,0.0,222.03802200319728
S-00394,R-137,D-002,V-018,Boulder,Suburban,front_desk,residential,expedited,1,clear,2024/11/03 13:40:00,2024/11/03 13:40:00,60.0,2025-11-29 13:38:00,398.0,1.0,3.36,3.36,2.455,8.07,1.01,0.0,118.12,33.21,11.9,65.9,failed,vehicle_issue,65.93,check,boulder,suburban,residential,expedited,failed,2024-11-03 13:40:00,2024-11-03 13:40:00,6.0,1.0,338.0,Other,Other,Other,Other,Boulder,Suburban,front_desk,residential,expedited,clear,Other,Other,Other,failed,vehicle_issue,check,boulder,suburban,residential,expedited,failed,1.0,1860.0,242.46410507331848,0.6053542918620024,1.1902808921397268,1.1902808921397268,1.974065383426746,1.6130635572473875,0.8053574464814671,-0.0,118.12,19.847571741238987,1.4431539536102955,65.9,2239.3124500000004,5.291331975501458,1.0,209.23632311070727
S-00395,R-131,D-003,V-012,Boulder,Suburban,mailroom,residential,standard,0,clear,2025/02/11 12:00:00,2025/02/11 12:00:00,132.0,2025-11-30 11:55:00,295.0,3.0,4.06,4.06,4.818,6.31,1.87,0.0,0.0,58.21,17.1,57.2,delivered,customer_not_home,70.76,check,boulder,suburban,residential,standard,delivered,2025-02-11 12:00:00,2025-02-11 12:00:00,1.0,0.0,163.0,Other,Other,Other,Other,Boulder,Suburban,mailroom,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,boulder,suburban,residential,standard,delivered,0.0,8844.0,185.06331788224705,1.0641270562537064,1.2839009690500396,1.2839009690500396,3.471964321994043,1.4980482610244474,1.3114722955900453,-0.0,0.0,31.470961877912107,1.5298995052777316,57.2,2574.2488000000003,0.962295536748461,0.0,108.31398929979314
S-00396,R-159,D-034,V-029,Denver-East,Suburban,side_entrance,business,expedited,1,clear,2025/03/23 15:15:00 MST,2025/03/23 15:15:00 MST,59.0,2025-12-01 15:16:00,496.0,5.0,3.11,3.11,1.179,14.99,0.62,0.0,0.0,56.89,4.8,42.6,failed,vehicle_issue,54.72,check,denver-east,suburban,business,expedited,failed,2025-03-23 15:15:00,2025-03-23 15:15:00,6.0,1.0,437.0,Other,Other,Other,Other,Denver-East,Suburban,side_entrance,business,expedited,clear,Other,Other,Other,failed,vehicle_issue,check,denver-east,suburban,business,expedited,failed,1.0,1799.5,295.69869171711673,1.2791016451735329,1.1519790915118846,1.1519790915118846,1.0356630012350303,1.8821435702166645,0.5321174128098967,-0.0,0.0,30.886076507229067,1.1695452014626002,42.6,1551.8591999999999,5.291331975501458,1.0,263.79025013894505
S-00397,R-138,D-018,V-012,Denver-East,Campus,call_on_arrival,residential,same_day,1,wind,06-Jan-2025 12:50 MST,06-Jan-2025 12:50 MST,49.0,2025-12-02 12:54:00,354.0,2.0,3.97,3.97,4.097,12.37,1.63,1.89,0.0,55.16,5.0,86.4,delivered,customer_not_home,82.74,check,denver-east,campus,residential,same_day,delivered,2025-01-06 12:50:00,2025-01-06 12:50:00,0.0,0.0,305.0,Other,Other,Other,Other,Denver-East,Campus,call_on_arrival,residential,same_day,wind,Other,Other,Other,delivered,customer_not_home,check,denver-east,campus,residential,same_day,delivered,1.0,1249.5,218.15070567146847,0.8890149625568643,1.2728370824165964,1.2728370824165964,3.038492867741938,1.802107233385465,1.1806312409957027,0.44013481639348184,0.0,30.115462246334115,1.183503419072274,86.4,3505.6937999999996,0.0,0.0,190.71458125394034
S-00398,R-106,D-028,V-032,Denver-East,Downtown,side_entrance,residential,expedited,0,clear,09-Apr-2025 09:20 MDT,09-Apr-2025 09:20 MDT,71.0,2025-12-03 09:23:00,143.0,3.0,1.75,1.75,2.941,7.63,0.69,0.0,0.0,37.9,9.3,52.1,delivered,customer_not_home,76.72,check,denver-east,downtown,residential,expedited,delivered,2025-04-09 09:20:00,2025-04-09 09:20:00,2.0,0.0,72.0,Other,Other,Other,Other,Denver-East,Downtown,side_entrance,residential,expedited,clear,Other,Other,Other,delivered,customer_not_home,check,denver-east,downtown,residential,expedited,delivered,0.0,2591.5,96.22718359180193,1.0641270562537064,0.8725184934509106,0.8725184934509106,2.3024390124553484,1.5872076248748255,0.5838602601779352,-0.0,0.0,22.131355980418306,1.376823047150244,52.1,3019.6992,1.875417088358097,0.0,51.70276771313887
S-00399,R-127,D-031,V-023,Denver-East,Rural,rear_loading_dock,residential,same_day,0,clear,10/02/2025 06:50 PM MDT,10/02/2025 06:50 PM MDT,48.0,2025-12-04 18:52:00,712.0,3.0,8.58,8.58,4.144,12.86,1.72,1.35,0.0,46.63,11.1,92.2,rescheduled,customer_not_home,59.57,check,denver-east,rural,residential,same_day,rescheduled,2025-10-02 06:50:00,2025-10-02 06:50:00,3.0,0.0,664.0,Other,Other,Other,Other,Denver-East,Rural,Other,residential,same_day,clear,Other,Other,Other,rescheduled,customer_not_home,check,denver-east,rural,residential,same_day,rescheduled,0.0,1200.0,409.6015275824558,1.0641270562537064,1.6410655268359728,1.6410655268359728,3.067287049476469,1.8185525876036572,1.2305045178914826,0.40946129470348575,0.0,26.24251547722266,1.425040425423931,92.2,1833.86245,2.7580025035383304,0.0,384.6309274786588
S-00400,R-143,D-022,V-021,Denver-East,Downtown,rear_loading_dock,business,same_day,0,clear,2024/12/06 10:10:00 MST,2024/12/06 10:10:00 MST,45.0,2025-12-05 10:16:00,196.0,3.0,13.65,13.65,1.67,13.07,0.87,0.0,0.0,32.29,12.4,61.6,failed,vehicle_issue,64.87,check,denver-east,downtown,business,same_day,failed,2024-12-06 10:10:00,2024-12-06 10:10:00,4.0,0.0,151.0,Other,Other,Other,Other,Denver-East,Downtown,Other,business,same_day,clear,Other,Other,Other,failed,vehicle_issue,check,denver-east,downtown,business,same_day,failed,0.0,1057.5,127.94456016187281,1.0641270562537064,1.8435350899152918,1.8435350899152918,1.4123540579622558,1.8253709221742092,0.7112687369880748,-0.0,0.0,19.39244086498466,1.4536416352918469,61.6,2168.9284500000003,3.618555125115471,0.0,101.08084674494162
S-00401,R-122,D-007,V-011,Denver East,Downtown,garage,residential,standard,0,clear,2025-06-20 19:30,2025-06-20 19:30,119.0,2025-12-06 19:20:00,740.0,1.0,1.92,1.92,2.675,29.35625,1.14,0.0,0.0,41.75,13.6,82.9,Delivered,customer_not_home,80.7,check,denver-east,downtown,residential,standard,delivered,2025-06-20 19:30:00,2025-06-20 19:30:00,4.0,0.0,621.0,Other,Other,Other,Other,Other,Downtown,garage,residential,standard,clear,Other,Other,Other,Other,customer_not_home,check,denver-east,downtown,residential,standard,delivered,0.0,7199.5,424.08949775723437,0.6053542918620024,0.9164043492594955,0.9164043492594955,2.124321342672438,2.1679766885026868,0.8892649314086657,-0.0,0.0,23.964996270493433,1.4765760774097862,82.9,3336.945,3.618555125115471,0.0,362.10812170830593
S-00402,R-119,D-027,V-032,Boulder ,Rural,garage,residential,standard,0,clear,2025-08-09 10:10 MDT,2025-08-09 10:10 MDT,116.0,2025-12-07 10:17:00,197.0,3.0,3.91,3.91,9.641375,18.89,2.56,0.0,0.0,47.24,18.9,65.4,DELIVERED,customer_not_home,71.94,check,boulder,rural,residential,standard,delivered,2025-08-09 10:10:00,2025-08-09 10:10:00,5.0,1.0,81.0,Other,Other,Other,Other,Other,Rural,garage,residential,standard,clear,Other,Other,Other,Other,customer_not_home,check,boulder,rural,residential,standard,delivered,0.0,6844.0,128.53400523368626,1.0641270562537064,1.2653154137506746,1.2653154137506746,6.519421672746649,1.9741178586301182,1.6545119055545467,-0.0,0.0,26.5238350777046,1.5516641603377797,65.4,2659.6218,4.46194756940847,1.0,57.52834826677707
S-00403,R-153,D-043,V-026,Fort Collins,Campus,rear_loading_dock,residential,standard,0,rain,2025/05/09 12:30:00,2025/05/09 12:30:00,121.0,2025-12-08 12:30:00,330.0,1.0,4.07,4.07,7.671,7.32,2.57,0.0,0.0,36.61,15.7,67.1,failed,customer_not_home,54.38,check,fort-collins,campus,residential,standard,failed,2025-05-09 12:30:00,2025-05-09 12:30:00,4.0,0.0,209.0,Other,Other,Other,Other,Other,Campus,Other,residential,standard,rain,Other,Other,Other,failed,customer_not_home,check,fort-collins,campus,residential,standard,failed,0.0,7441.5,204.7634493461055,0.6053542918620024,1.2851144890164339,1.2851144890164339,5.051061299655937,1.5679389221006892,1.6591759686419085,-0.0,0.0,21.50897400327922,1.5105912157676036,67.1,1532.9722000000002,3.618555125115471,0.0,135.58458968321256
S-00404,R-103,D-049,V-036,Fort-Collins,Campus,call_on_arrival,residential,standard,0,clear,2025-07-09 12:05,2025-07-09 12:05,131.0,2025-12-09 12:04:00,304.0,2.0,1.79,1.79,0.904,11.17,0.9,4.225,0.0,41.99,8.5,27.6,delivered,customer_not_home,90.75,check,fort-collins,campus,residential,standard,delivered,2025-07-09 12:05:00,2025-07-09 12:05:00,2.0,0.0,173.0,Other,Other,Other,Other,Fort-Collins,Campus,call_on_arrival,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,fort-collins,campus,residential,standard,delivered,0.0,8711.5,190.1502957420131,0.8890149625568643,0.8831561894322391,0.8831561894322391,0.8136000343679706,1.7582933909079652,0.7317774705126872,0.4912284548923293,0.0,24.07817913499306,1.3511143154769498,27.6,4208.53125,1.875417088358097,0.0,114.30111395957849
S-00405,R-121,D-030,V-006,Boulder,Rural,locker_pickup,residential,expedited,0,clear,2025/11/18 15:50:00 MST,2025/11/18 15:50:00 MST,50.0,2025-12-10 15:38:00,518.0,4.0,10.47,10.47,1.647,14.5,1.11,0.0,0.0,46.31,11.5,52.7,FAILED,vehicle_issue,62.07,check,boulder,rural,residential,expedited,failed,2025-11-18 15:50:00,2025-11-18 15:50:00,1.0,0.0,468.0,Other,Other,Other,Other,Boulder,Rural,Other,residential,expedited,clear,Other,Other,Other,Other,vehicle_issue,check,boulder,rural,residential,expedited,failed,0.0,1300.0,307.49755159086345,1.1867360977981165,1.7300520601352867,1.7300520601352867,1.3952011655008225,1.8685302824883503,0.8701791758851377,-0.0,0.0,26.094650156595073,1.434314575050762,52.7,1988.41245,0.962295536748461,0.0,280.6058850322365
S-00406,R-108,D-017,V-021,Denver-East ,Suburban,front_desk,residential,standard,0,clear,2025-02-04 14:40 MST,2025-02-04 14:40 MST,126.0,2025-12-11 14:51:00,471.0,1.0,2.45,2.45,3.766,6.28,1.82,0.0,0.0,50.89,7.4,69.7,failed,address_issue,64.71,check,denver-east,suburban,residential,standard,failed,2025-02-04 14:40:00,2025-02-04 14:40:00,1.0,0.0,345.0,Other,Other,Other,Other,Other,Suburban,front_desk,residential,standard,clear,Other,Other,Other,failed,address_issue,check,denver-east,suburban,residential,standard,failed,0.0,8064.0,282.2271924619121,0.6053542918620024,1.0343648541730823,1.0343648541730823,2.8333926656613917,1.4957826294700376,1.2847713889858263,0.0,0.0,28.19265361029556,1.3099344406576456,69.7,2158.4020499999997,0.962295536748461,0.0,213.14142899450383
S-00407,R-156,D-050,V-026,Denver-East,Suburban,call_on_arrival,business,expedited,0,rain,11/04/2025 03:30 PM MDT,11/04/2025 03:30 PM MDT,58.0,2025-12-12 15:29:00,509.0,3.0,5.71,5.71,5.844,8.98,2.03,0.0,0.0,52.95,5.8,68.9,Failed,customer_not_home,59.83,check,denver-east,suburban,business,expedited,failed,2025-11-04 03:30:00,2025-11-04 03:30:00,1.0,0.0,451.0,Other,Other,Other,Other,Denver-East,Suburban,call_on_arrival,business,expedited,rain,Other,Other,Other,Other,customer_not_home,check,denver-east,suburban,business,expedited,failed,0.0,1740.0,302.67691291659423,1.0641270562537064,1.4502827376565466,1.4502827376565466,4.062017886689886,1.661705541686995,1.39508608185324,-0.0,0.0,29.124082780484393,1.2330350111526296,68.9,1849.64445,0.962295536748461,0.0,271.39866184159746
S-00408,R-143,D-033,V-001,Denver-East,Rural,mailroom,residential,standard,0,clear,05/15/2025 04:00 PM MDT,05/15/2025 04:00 PM MDT,120.0,2025-12-13 16:00:00,540.0,1.0,4.17,4.17,4.488,20.76,2.12,0.0,0.0,45.85,13.1,37.8,delivered,customer_not_home,71.53,check,denver-east,rural,residential,standard,delivered,2025-05-15 04:00:00,2025-05-15 04:00:00,3.0,0.0,420.0,Other,Other,Other,Other,Denver-East,Rural,mailroom,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-east,rural,residential,standard,delivered,0.0,7320.0,319.2464872115681,0.6053542918620024,1.2970810591753352,1.2970810591753352,3.2756941509548234,2.010268646846442,1.440958361150349,-0.0,0.0,25.881742659027807,1.4673763587086925,37.8,2629.80045,2.7580025035383304,0.0,254.51862800940356
S-00409,R-130,D-056,V-035,Denver-West,Rural,leave_at_door,business,standard,0,clear,23-Nov-2025 12:10,23-Nov-2025 12:10,113.0,2025-12-14 12:24:00,324.0,3.0,6.6,6.6,9.641375,26.28,2.13,0.0,0.0,46.96,8.7,31.3,delivered,customer_not_home,85.37,check,denver-west,rural,business,standard,delivered,2025-11-23 12:10:00,2025-11-23 12:10:00,6.0,1.0,211.0,Other,Other,Other,Other,Denver-West,Rural,leave_at_door,business,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-west,rural,business,standard,delivered,0.0,6497.5,201.40170616912758,1.0641270562537064,1.5193442564006623,1.5193442564006623,6.519421672746649,2.097028874729743,1.446006021973714,0.0,0.0,26.394793648863182,1.3578387009320645,31.3,3729.3884500000004,5.291331975501458,1.0,136.75571111563949
S-00410,R-113,D-027,V-004,Fort-Collins,Rural,building_super,residential,standard,0,wind,16-Mar-2025 08:05,16-Mar-2025 08:05,120.0,2025-12-15 08:12:00,72.0,2.0,2.89,2.89,2.636,11.12,1.3,3.84,0.0,36.23,6.9,82.4,failed,vehicle_issue,45.65,check,fort-collins,rural,residential,standard,failed,2025-03-16 08:05:00,2025-03-16 08:05:00,6.0,1.0,0.0,Other,Other,Other,Other,Fort-Collins,Rural,Other,residential,standard,wind,Other,Other,Other,failed,vehicle_issue,check,fort-collins,rural,residential,standard,failed,0.0,7320.0,51.70276771313887,0.8890149625568643,1.1156789415392487,1.1156789415392487,2.097886217336331,1.7563468920802627,0.9884390796390998,0.47865582951984154,0.0,21.324827580006747,1.2884319330351799,82.4,1087.61125,5.291331975501458,1.0,0.0
S-00411,R-140,D-034,V-024,Denver-East,Suburban,side_entrance,residential ,expedited,0,snow,13-Feb-2025 11:10 MST,13-Feb-2025 11:10 MST,49.0,2025-12-16 11:18:00,258.0,3.0,15.103750000000002,15.103750000000002,2.686,18.73,1.28,0.0,0.0,36.68,21.3,72.7,failed,address_issue,69.33,check,denver-east,suburban,residential,expedited,failed,2025-02-13 11:10:00,2025-02-13 11:10:00,3.0,0.0,209.0,Other,Other,Other,Other,Denver-East,Suburban,side_entrance,Other,expedited,snow,Other,Other,Other,failed,address_issue,check,denver-east,suburban,residential,expedited,failed,0.0,1249.5,163.98136384553047,1.0641270562537064,2.1242305863709023,2.1242305863709023,2.131762161008453,1.9708204429864262,0.9762735777270106,0.0,0.0,21.54285503250765,1.5764764501123734,72.7,2472.65445,2.7580025035383304,0.0,135.58458968321256
S-00412,R-141,D-049,V-032,Fort-Collins,Suburban,side_entrance,residential,expedited,0,clear,2025-03-09 11:05 MST,2025-03-09 11:05 MST,60.0,2025-12-17 11:14:00,254.0,1.0,5.89,5.89,5.072,7.7,1.04,0.0,0.0,47.71,5.3,62.1,delivered,customer_not_home,84.99,check,fort-collins,suburban,residential,expedited,delivered,2025-03-09 11:05:00,2025-03-09 11:05:00,6.0,1.0,194.0,Other,Other,Other,Other,Fort-Collins,Suburban,side_entrance,residential,expedited,clear,Other,Other,Other,delivered,customer_not_home,check,fort-collins,suburban,residential,expedited,delivered,0.0,1860.0,161.68486008350501,0.6053542918620024,1.465178023203561,1.465178023203561,3.6207636752232113,1.5914343347052031,0.8250032615233186,-0.0,0.0,26.74010429209894,1.2031809271104041,62.1,3696.6400499999995,5.291331975501458,1.0,126.76477047412247
S-00413,R-114,D-029,V-004,Denver-West,Suburban,leave_at_door,residential,STANDARD,0,rain,11/09/2025 04:55 PM,11/09/2025 04:55 PM,119.0,2025-12-18 17:02:00,602.0,1.0,6.11,6.11,5.274,4.93,2.49,0.0,0.0,40.98,4.9,71.3,delivered,customer_not_home,87.98,check,denver-west,suburban,residential,standard,delivered,2025-11-09 04:55:00,2025-11-09 04:55:00,6.0,1.0,483.0,Other,Other,Other,Other,Denver-West,Suburban,leave_at_door,residential,Other,rain,Other,Other,Other,delivered,customer_not_home,check,denver-west,suburban,residential,standard,delivered,0.0,7199.5,352.1070876283361,0.6053542918620024,1.4827107182180357,1.4827107182180357,3.737770190171628,1.379163353728453,1.6216411703406506,-0.0,0.0,23.601005209926598,1.1766130304073816,71.3,3958.2202,5.291331975501458,1.0,288.7021915405335
S-00414,R-109,D-018,V-036,Denver-East,Industrial,garage,residential,standard,0,rain,2025/12/04 10:50:00 MDT,2025/12/04 10:50:00 MDT,126.0,2025-12-19 10:48:00,228.0,1.0,1.93,1.93,3.114,4.26,1.71,0.0,0.0,46.75,22.3,100.0,delivered,customer_not_home,74.16,check,denver-east,industrial,residential,standard,delivered,2025-12-04 10:50:00,2025-12-04 10:50:00,3.0,0.0,102.0,Other,Other,Other,Other,Denver-East,Industrial,garage,residential,standard,rain,Other,Other,Other,delivered,customer_not_home,check,denver-east,industrial,residential,standard,delivered,0.0,8064.0,146.66676641331082,0.6053542918620024,0.9188819823965941,0.9188819823965941,2.416345500495986,1.3075965129367384,1.2250124191680063,-0.0,0.0,26.297913697021126,1.5856646047674792,100.0,2824.0128,2.7580025035383304,0.0,70.88532397263417
S-00415,R-129,D-060,V-019,Fort-Collins,Suburban,garage,residential,standard,0,fog,30-Nov-2024 10:35 MDT,30-Nov-2024 10:35 MDT,125.0,2025-12-20 10:33:00,213.0,1.0,14.88,14.88,2.415,20.09,1.2,0.0,0.0,52.72,6.9,58.4,delivered,customer_not_home,81.72,check,fort-collins,suburban,residential,standard,delivered,2024-11-30 10:35:00,2024-11-30 10:35:00,5.0,1.0,88.0,Other,Other,Other,Other,Fort-Collins,Suburban,garage,residential,standard,fog,Other,Other,Other,delivered,customer_not_home,check,fort-collins,suburban,residential,standard,delivered,0.0,7937.5,137.92572822031744,0.6053542918620024,1.8791351563952274,1.8791351563952274,1.946441614918089,1.9977968036890557,0.9269603605568231,-0.0,0.0,29.020445747333564,1.2884319330351799,58.4,3420.7992,4.46194756940847,1.0,62.01492167417758
S-00416,R-108,D-057,V-032,Denver-East,Rural,call_on_arrival,business,Standard,0,fog,05/31/2025 03:05 PM MST,05/31/2025 03:05 PM MST,126.0,2025-12-21 15:08:00,488.0,1.0,1.78,1.78,8.984,16.45,1.83,0.0,0.0,42.32,13.6,66.9,failed,vehicle_issue,65.24,check,denver-east,rural,business,standard,failed,2025-05-31 03:05:00,2025-05-31 03:05:00,5.0,1.0,362.0,Other,Other,Other,Other,Denver-East,Rural,call_on_arrival,business,Other,fog,Other,Other,Other,failed,vehicle_issue,check,denver-east,rural,business,standard,failed,0.0,8064.0,291.39535014289237,0.6053542918620024,0.8805154354813599,0.8805154354813599,5.723225273042717,1.9196891326102024,1.290134158679143,-0.0,0.0,24.233599516128713,1.4765760774097862,66.9,2193.3687999999997,4.46194756940847,1.0,222.59273611459565
S-00417,R-152,D-002,V-039,Fort-Collins,Industrial,side_entrance,residential,same_day,0,clear,2025-09-08 16:50 MDT,2025-09-08 16:50 MDT,49.0,2025-12-22 16:48:00,588.0,1.0,3.83,3.83,1.039,12.78,1.15,0.0,0.0,47.68,20.6,58.4,rescheduled,customer_not_home,56.35,check,fort-collins,industrial,residential,same_day,rescheduled,2025-09-08 16:50:00,2025-09-08 16:50:00,0.0,0.0,539.0,Other,Other,Other,Other,Fort-Collins,Industrial,side_entrance,residential,same_day,clear,Other,Other,Other,rescheduled,customer_not_home,check,fort-collins,industrial,residential,same_day,rescheduled,0.0,1249.5,344.7177670556005,0.6053542918620024,1.2550985656081926,1.2550985656081926,0.9237356639307535,1.8159197059147996,0.8955911471672549,-0.0,0.0,26.726312383119584,1.5696685170880649,58.4,1644.01125,0.0,0.0,318.7134955226804
S-00418,R-120,D-016,V-011,Denver-East,Downtown,leave_at_door,Residential,standard,0,clear,2025-09-16 11:40,2025-09-16 11:40,106.0,2025-12-23 11:44:00,284.0,1.0,2.35,2.35,2.945,9.07,1.14,4.225,0.0,39.83,7.7,71.3,delivered,customer_not_home,96.26,check,denver-east,downtown,residential,standard,delivered,2025-09-16 11:40:00,2025-09-16 11:40:00,1.0,0.0,178.0,Other,Other,Other,Other,Denver-East,Downtown,leave_at_door,Other,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-east,downtown,residential,standard,delivered,0.0,5724.0,178.82480716014487,0.6053542918620024,1.0139886062163923,1.0139886062163923,2.305089415766683,1.6662016542397569,0.8892649314086657,0.4937996339303872,0.0,23.054882001503938,1.3219364963791898,71.3,4729.2538,0.962295536748461,0.0,117.28166889524314
S-00419,R-136,D-036,V-001,Colorado-Springs,Industrial,front_desk,residential,same_day,0,clear,02/19/2025 06:45 PM MST,02/19/2025 06:45 PM MST,51.0,2025-12-24 18:40:00,700.0,1.0,2.36,2.36,2.993,6.83,1.55,0.0,0.0,49.73,9.2,75.7,delivered,customer_not_home,87.72,check,colorado-springs,industrial,residential,same_day,delivered,2025-02-19 06:45:00,2025-02-19 06:45:00,2.0,0.0,649.0,Other,Other,Other,Other,Colorado-Springs,Industrial,front_desk,residential,same_day,clear,Other,Other,Other,delivered,customer_not_home,check,colorado-springs,industrial,residential,same_day,delivered,0.0,1351.5,403.3750865692472,0.6053542918620024,1.0160616104967382,1.0160616104967382,2.336831682730991,1.535496736642091,1.135432461887299,-0.0,0.0,27.664913861386445,1.3737757089148506,75.7,3935.1192,1.875417088358097,0.0,376.7911683519449
S-00420,R-115,D-027,V-006,Colorado-Springs,Downtown,mailroom,business,Standard,1,wind,2025-01-16 13:45,2025-01-16 13:45,130.0,2025-12-25 13:48:00,408.0,4.0,3.14,3.14,2.687,20.04,1.36,3.17,0.0,40.63,7.5,46.7,delivered,customer_not_home,79.15,check,colorado-springs,downtown,business,standard,delivered,2025-01-16 13:45:00,2025-01-16 13:45:00,3.0,0.0,278.0,Other,Other,Other,Other,Colorado-Springs,Downtown,mailroom,business,Other,wind,Other,Other,Other,delivered,customer_not_home,check,colorado-springs,downtown,business,standard,delivered,1.0,8580.0,247.95146039768568,1.1867360977981165,1.1567332425801147,1.1567332425801147,2.1324382684703034,1.9968454535047153,1.024559202430816,0.4712460247629235,0.0,23.43511425648751,1.3140056594299647,46.7,3211.5112500000005,2.7580025035383304,0.0,175.411878261992
